2,79.621,765.357,98.684,122.675,121.883,32.895,0.021,0.047,0.452,nan,86.745,109.263,0.798,1.289
3,53.09,1130.879,69.004,90.939,90.103,63.462,0.007,0.057,0.118,nan,64.303,72.66,0.591,1.036
4,58.797,1021.253,72.556,90.435,89.629,64.912,0.049,0.073,0.678,nan,63.947,81.263,0.839,2.079
5,64.343,931.882,53.587,31.195,30.99,6.349,0.024,0.004,5.977,nan,22.058,72.488,1.532,1.221
6,70.618,850.124,94.553,28.439,28.309,8.696,0.01,0.002,4.656,nan,20.11,132.596,1.651,0.894
7,66.716,899.956,115.941,56.851,56.49,32.308,0.014,0.013,1.05,nan,40.2,159.012,1.313,1.192
8,71.193,843.041,46.399,46.275,45.955,31.429,0.019,0.059,0.326,nan,32.721,56.763,0.657,1.692
9,81.746,734.196,53.309,29.687,29.505,7.5,0.054,0.016,3.333,nan,20.992,72.699,1.622,1.562
10,100.975,594.286,20.446,12.123,12.065,0.0,0.05,0.005,9.898,nan,8.572,27.677,1.66,1.471
11,72.852,823.481,74.034,53.405,53.122,32.394,0.038,0.082,0.468,nan,37.763,95.351,1.082,1.485
13,85.804,699.456,38.47,25.781,25.626,3.571,0.041,0.007,5.498,nan,18.23,51.493,1.559,1.244
14,73.883,812.48,65.361,39.851,39.572,18.056,0.015,0.007,2.248,nan,28.179,88.652,1.386,1.504
15,78.695,762.449,42.2,25.717,25.549,5.195,0.056,0.022,2.562,nan,18.185,57.147,1.453,1.374
16,65.549,916.518,104.481,61.972,61.486,39.062,0.008,0.009,0.88,nan,43.821,140.441,1.205,1.306
17,69.302,868.214,131.645,78.672,78.346,50.0,0.008,0.012,0.635,nan,55.629,175.127,1.113,1.504
